INPUT:idx	INPUT:toxic_comment	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:is_match	GOLDEN:is_match	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
17	да конченный таракан..просто заебал всех этот долбанный колхозник	control	Всем надоел этот колхозник	767	false	true			https://platform.toloka.ai/task/41793355/00027db74b--65304a64b7a33265d81cca79	00027db74b--652c722467632923dd5e6783	00027db74b--65304a64b7a33265d81cca79	00027db74b--65304a64b7a33265d81cca72	7fcf23a09f432d0b58b6147de6f5e790	APPROVED	2023-10-18T21:13:08.472	2023-10-18T21:13:44.460	2023-10-18T21:13:44.460	0.0300000000
616	ну теперь пошел далеко и навсегда,дебилов блокирую	1	Ну теперь пошел далеко и навсегда, блокирую	831	true				https://platform.toloka.ai/task/41793355/00027db74b--65304a64b7a33265d81cca79	00027db74b--652c72bfa8ebdc7126d243b2	00027db74b--65304a64b7a33265d81cca79	00027db74b--65304a64b7a33265d81cca72	7fcf23a09f432d0b58b6147de6f5e790	APPROVED	2023-10-18T21:13:08.472	2023-10-18T21:13:44.460	2023-10-18T21:13:44.460	0.0300000000
581	не стыдно, а глупо лайкать всякую чушь. это игра одного лоха с ему подобными. 👎👎👎	1	Не стыдно,а глупо лайкать всякую ерунду.Это игра доверчивого человека с ему подобными	703	true				https://platform.toloka.ai/task/41793355/00027db74b--6530526d90b596667ca32c54	00027db74b--652c72bea8ebdc7126d24355	00027db74b--6530526d90b596667ca32c54	00027db74b--6530526d90b596667ca32c40	777a76c833da08c4ee7918ab14641264	APPROVED	2023-10-18T21:47:25.217	2023-10-18T21:48:36.229	2023-10-18T21:48:36.229	0.0300000000
244	это не дети, а какой-то пиздец! ещё родитрли фотают своё же распиздяйское воспитание и умиляются..	1	это не дети. еще и родители фотают свое же плохое воспитание и умиляются	315	true				https://platform.toloka.ai/task/41793355/00027db74b--6530526d90b596667ca32c54	00027db74b--652c72bca8ebdc7126d2405f	00027db74b--6530526d90b596667ca32c54	00027db74b--6530526d90b596667ca32c40	777a76c833da08c4ee7918ab14641264	APPROVED	2023-10-18T21:47:25.217	2023-10-18T21:48:36.229	2023-10-18T21:48:36.229	0.0300000000
23	вова засунь себе в очко и паспорт и конституцию	control	Вова, оставьте паспорт с конституцией при себе	864	true	false			https://platform.toloka.ai/task/41793355/00027db74b--6530526d90b596667ca32c54	00027db74b--652c722467632923dd5e6791	00027db74b--6530526d90b596667ca32c54	00027db74b--6530526d90b596667ca32c40	777a76c833da08c4ee7918ab14641264	APPROVED	2023-10-18T21:47:25.217	2023-10-18T21:48:36.229	2023-10-18T21:48:36.229	0.0300000000
241	ТС, сволоч! 5 раз пересмотрел, думал какая хуйня случится.	1	ТС! 5 раз пересмотрел, думал какая ерунда случится.	81	true				https://platform.toloka.ai/task/41793355/00027db74b--6530716eb7a33265d8246ea1	00027db74b--652c72bca8ebdc7126d24058	00027db74b--6530716eb7a33265d8246ea1	00027db74b--6530716eb7a33265d8246e96	1713aaf873a48ee9c273414fcb3f2f1d	APPROVED	2023-10-18T23:59:42.697	2023-10-19T00:00:11.835	2023-10-19T00:00:11.835	0.0300000000
564	Возраст подняли нам... А ноешь ты.. Ну а вам еще поднимут,но вы не доживете..	1	Возраст подняли нам... А ноешь ты.. Ну а вам еще поднимут...	541	true				https://platform.toloka.ai/task/41793355/00027db74b--6530716eb7a33265d8246ea1	00027db74b--652c72bea8ebdc7126d24330	00027db74b--6530716eb7a33265d8246ea1	00027db74b--6530716eb7a33265d8246e96	1713aaf873a48ee9c273414fcb3f2f1d	APPROVED	2023-10-18T23:59:42.697	2023-10-19T00:00:11.835	2023-10-19T00:00:11.835	0.0300000000
21	вдв лучше не трогать потом пиздец как больно будет и не один батальон мусоров в щепки разлетиться!!!	control	ВДВ лучше не трогать.	487	true	false			https://platform.toloka.ai/task/41793355/00027db74b--6530716eb7a33265d8246ea1	00027db74b--652c722467632923dd5e678d	00027db74b--6530716eb7a33265d8246ea1	00027db74b--6530716eb7a33265d8246e96	1713aaf873a48ee9c273414fcb3f2f1d	APPROVED	2023-10-18T23:59:42.697	2023-10-19T00:00:11.835	2023-10-19T00:00:11.835	0.0300000000
796	это не от того что желающих работать нет. а от того что эти единопедорассы душат всеми возможными способами сельское хозяйство	1	Это не от того что желающих работать нет а от того что эти люди душат всеми возможными способами сельское хозяйство	654	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa1f50d928655c769be0	00027db74b--652c72c0a8ebdc7126d2456f	00027db74b--6530aa1f50d928655c769be0	00027db74b--6530aa1f50d928655c769bd5	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:01:35.505	2023-10-19T04:01:56.882	2023-10-19T04:01:56.882	0.0300000000
759	как я сука не навижу таких людей которые такое делают, их бог накажет	1	не люблю людей которые так делают	775	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa1f50d928655c769be0	00027db74b--652c72bfa8ebdc7126d24522	00027db74b--6530aa1f50d928655c769be0	00027db74b--6530aa1f50d928655c769bd5	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:01:35.505	2023-10-19T04:01:56.882	2023-10-19T04:01:56.882	0.0300000000
15	Говорят что обиженных в жопу долбят, но это не точно	control	Не стоит обижаться.	218	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530aa1f50d928655c769be0	00027db74b--652c722467632923dd5e677f	00027db74b--6530aa1f50d928655c769be0	00027db74b--6530aa1f50d928655c769bd5	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:01:35.505	2023-10-19T04:01:56.882	2023-10-19T04:01:56.882	0.0300000000
657	это поколения молодёжи щяс это ублюдки растут	1	Возмутительное поколение молодёжи сейчас растёт.	168	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa3690b596667cb76c03	00027db74b--652c72bfa8ebdc7126d24406	00027db74b--6530aa3690b596667cb76c03	00027db74b--6530aa3690b596667cb76bf8	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:01:58.559	2023-10-19T04:02:21.695	2023-10-19T04:02:21.695	0.0300000000
338	надо было развернуться и задовить пидорасов	1	надо было развернуться и задовить	565	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa3690b596667cb76c03	00027db74b--652c72bca8ebdc7126d2412e	00027db74b--6530aa3690b596667cb76c03	00027db74b--6530aa3690b596667cb76bf8	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:01:58.559	2023-10-19T04:02:21.695	2023-10-19T04:02:21.695	0.0300000000
34	жир трест.да разве могут они с такими харями работать????	control	Человек с большими формами.	421	false	false			https://platform.toloka.ai/task/41793355/00027db74b--6530aa3690b596667cb76c03	00027db74b--652c722467632923dd5e67aa	00027db74b--6530aa3690b596667cb76c03	00027db74b--6530aa3690b596667cb76bf8	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:01:58.559	2023-10-19T04:02:21.695	2023-10-19T04:02:21.695	0.0300000000
30	да, я за путина... и это тебе не хуем в ноздре ковырять... шакал...	control	Да, я за Путина... и это тебе просто так...	11	false	false			https://platform.toloka.ai/task/41793355/00027db74b--6530aa5f087d3f50caea6891	00027db74b--652c722467632923dd5e67a2	00027db74b--6530aa5f087d3f50caea6891	00027db74b--6530aa5f087d3f50caea687a	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:02:39.981	2023-10-19T04:03:04.497	2023-10-19T04:03:04.497	0.0300000000
509	придурок тебя накормить етой едой	1	Тебя накормить этой едой	121	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa5f087d3f50caea6891	00027db74b--652c72bea8ebdc7126d242b7	00027db74b--6530aa5f087d3f50caea6891	00027db74b--6530aa5f087d3f50caea687a	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:02:39.981	2023-10-19T04:03:04.497	2023-10-19T04:03:04.497	0.0300000000
403	вот вам мразь, которой путин колено приклоненно возлогает цветы	1	Вот вам человек, которому Путин колено приклоненно возлагает цветы	374	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa5f087d3f50caea6891	00027db74b--652c72bda8ebdc7126d241c8	00027db74b--6530aa5f087d3f50caea6891	00027db74b--6530aa5f087d3f50caea687a	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:02:39.981	2023-10-19T04:03:04.497	2023-10-19T04:03:04.497	0.0300000000
19	да он ахриневший футболист. не доигрывает но просит дохуя денег	control	Он зазнавшийся футболист. Не доигрывает, но просит колоссальных денег.	187	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530aa7ab934dc383c5e883b	00027db74b--652c722467632923dd5e6788	00027db74b--6530aa7ab934dc383c5e883b	00027db74b--6530aa7ab934dc383c5e8838	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:06.086	2023-10-19T04:03:27.848	2023-10-19T04:03:27.848	0.0300000000
598	задолбали уже со своими жопами!бабы уже решили,что их срака - это центр вселенной!	1	Надоели уже со своими ягодицами, женщины решили, что их ягодицы - это центр вселенной!	117	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa7ab934dc383c5e883b	00027db74b--652c72bea8ebdc7126d2437a	00027db74b--6530aa7ab934dc383c5e883b	00027db74b--6530aa7ab934dc383c5e8838	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:06.086	2023-10-19T04:03:27.848	2023-10-19T04:03:27.848	0.0300000000
241	ТС, сволоч! 5 раз пересмотрел, думал какая хуйня случится.	1	ТС! 5 раз пересмотрел, думал какая ерунда случится.	81	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa7ab934dc383c5e883b	00027db74b--652c72bca8ebdc7126d24058	00027db74b--6530aa7ab934dc383c5e883b	00027db74b--6530aa7ab934dc383c5e8838	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:06.086	2023-10-19T04:03:27.848	2023-10-19T04:03:27.848	0.0300000000
110	твари конченые а если по пакету машина проехала	1	Если по пакету проехали, тогда что?	228	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa91087d3f50caea7bd0	00027db74b--652c72bba8ebdc7126d23f3a	00027db74b--6530aa91087d3f50caea7bd0	00027db74b--6530aa91087d3f50caea7bcc	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:29.433	2023-10-19T04:03:42.798	2023-10-19T04:03:42.798	0.0300000000
12	вырвать руки ублюдкам, а родителям огромный штраф	control	Их нужно наказать. На родителей наложить большой штраф.	313	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530aa91087d3f50caea7bd0	00027db74b--652c722467632923dd5e6778	00027db74b--6530aa91087d3f50caea7bd0	00027db74b--6530aa91087d3f50caea7bcc	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:29.433	2023-10-19T04:03:42.798	2023-10-19T04:03:42.798	0.0300000000
259	точно!они или читать не умеют или моральные уроды	1	Точно! Они читать, видимо, не умеют.	26	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aa91087d3f50caea7bd0	00027db74b--652c72bca8ebdc7126d24080	00027db74b--6530aa91087d3f50caea7bd0	00027db74b--6530aa91087d3f50caea7bcc	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:29.433	2023-10-19T04:03:42.798	2023-10-19T04:03:42.798	0.0300000000
231	автор такую хуйню пишет!какой пример показываешь молодежи?!дебил!это дерьмовая система! ауе)))моральные уроды!	1	Мне не нравится мнение этого автора. Какой он пример показывает молодежи? Мне не нравится эта система	17	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aaa090b596667cb79cfd	00027db74b--652c72bca8ebdc7126d24044	00027db74b--6530aaa090b596667cb79cfd	00027db74b--6530aaa090b596667cb79ce4	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:44.374	2023-10-19T04:04:04.340	2023-10-19T04:04:04.340	0.0300000000
556	Ну я смотрю - давай, облей меня говном.	1	хорошего не жду	382	false				https://platform.toloka.ai/task/41793355/00027db74b--6530aaa090b596667cb79cfd	00027db74b--652c72bea8ebdc7126d2431e	00027db74b--6530aaa090b596667cb79cfd	00027db74b--6530aaa090b596667cb79ce4	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:44.374	2023-10-19T04:04:04.340	2023-10-19T04:04:04.340	0.0300000000
0	афигеть сколько придурков которые верят😂😂😂😂	control	С ума сойти, сколько наивных людей верят!	566	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530aaa090b596667cb79cfd	00027db74b--652c722467632923dd5e675f	00027db74b--6530aaa090b596667cb79cfd	00027db74b--6530aaa090b596667cb79ce4	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:03:44.374	2023-10-19T04:04:04.340	2023-10-19T04:04:04.340	0.0300000000
141	нагуляется, припрется, вспомнит что есть муж и дети .таким извените шалавам хватает совести на все. дураком будешь если примешь обратно,	1	Нагуляется, вернётся, вспомнит что есть муж и дети. Таким женщинам хватает совести на все, плохая идея принимать её обратно	412	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aab650d928655c76d097	00027db74b--652c72bba8ebdc7126d23f7e	00027db74b--6530aab650d928655c76d097	00027db74b--6530aab650d928655c76d086	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:06.589	2023-10-19T04:04:21.471	2023-10-19T04:04:21.471	0.0300000000
24	волшебную бы палочку и поменять их местами,огромный кот и обосравшийся мент....	control	Волшебную палочку и поменять их местами	702	false	false			https://platform.toloka.ai/task/41793355/00027db74b--6530aab650d928655c76d097	00027db74b--652c722467632923dd5e6793	00027db74b--6530aab650d928655c76d097	00027db74b--6530aab650d928655c76d086	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:06.589	2023-10-19T04:04:21.471	2023-10-19T04:04:21.471	0.0300000000
279	о чем можно с пидарасней говорит	1	О чём можно с ними говорить	454	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aab650d928655c76d097	00027db74b--652c72bca8ebdc7126d240a9	00027db74b--6530aab650d928655c76d097	00027db74b--6530aab650d928655c76d086	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:06.589	2023-10-19T04:04:21.471	2023-10-19T04:04:21.471	0.0300000000
35	за што судить за то чтоза себя постояла,этим тварям надо отрезать мужское достоинство и на зону,	control	Судить по закону или отдать на самосуд	225	false	false			https://platform.toloka.ai/task/41793355/00027db74b--6530aac6b934dc383c5ea31d	00027db74b--652c722467632923dd5e67ad	00027db74b--6530aac6b934dc383c5ea31d	00027db74b--6530aac6b934dc383c5ea31b	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:22.758	2023-10-19T04:04:39.853	2023-10-19T04:04:39.853	0.0300000000
464	такие пидоросы и правят страной,не возмущайся народ.	1	Такие люди правят страной, народ, не возмущайся.	326	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aac6b934dc383c5ea31d	00027db74b--652c72bda8ebdc7126d2424f	00027db74b--6530aac6b934dc383c5ea31d	00027db74b--6530aac6b934dc383c5ea31b	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:22.758	2023-10-19T04:04:39.853	2023-10-19T04:04:39.853	0.0300000000
343	Бросьте эту старую проститутку и записывайте нормальное виднюео уже	1	Бросьте её и записывайте нормальное видео уже	56	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aac6b934dc383c5ea31d	00027db74b--652c72bda8ebdc7126d24138	00027db74b--6530aac6b934dc383c5ea31d	00027db74b--6530aac6b934dc383c5ea31b	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:22.758	2023-10-19T04:04:39.853	2023-10-19T04:04:39.853	0.0300000000
289	автор ебанько не как не может на хволится этой фотографией.	1	Автор не как не может не хвалиться этой фотографией.	622	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aad950d928655c76dc0f	00027db74b--652c72bca8ebdc7126d240bd	00027db74b--6530aad950d928655c76dc0f	00027db74b--6530aad950d928655c76dc0d	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:41.192	2023-10-19T04:04:56.770	2023-10-19T04:04:56.770	0.0320000000
707	иди на хуй, пидор мокрожопый , я тебя не трогала , люблю россию и нашего президента в.в. путина.	1	Отстаньте, я тебя не трогала, люблю Россию и нашего президента в.в. Путина	504	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aad950d928655c76dc0f	00027db74b--652c72bfa8ebdc7126d244b4	00027db74b--6530aad950d928655c76dc0f	00027db74b--6530aad950d928655c76dc0d	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:41.192	2023-10-19T04:04:56.770	2023-10-19T04:04:56.770	0.0320000000
32	дурачка , это же не купальник , а блядский наряд .	control	Это же не купальник, а что ни на есть наряд.	669	false	false			https://platform.toloka.ai/task/41793355/00027db74b--6530aad950d928655c76dc0f	00027db74b--652c722467632923dd5e67a6	00027db74b--6530aad950d928655c76dc0f	00027db74b--6530aad950d928655c76dc0d	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:41.192	2023-10-19T04:04:56.770	2023-10-19T04:04:56.770	0.0320000000
48	если ты пидарас неровняй по себе чмо пиздоголовое	1	неровняй по себе	771	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aaea087d3f50caea9532	00027db74b--652c72baa8ebdc7126d23e95	00027db74b--6530aaea087d3f50caea9532	00027db74b--6530aaea087d3f50caea9530	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:58.467	2023-10-19T04:05:15.155	2023-10-19T04:05:15.155	0.0320000000
159	нихуя у вас детство было! я класу к седьмому еле велик нажил, а они уже на явах россекали... буржуи!	1	Хорошее у вас детство было. Я к классу седьмому еле велосипед нажил а они уже на явах катались	485	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aaea087d3f50caea9532	00027db74b--652c72bba8ebdc7126d23fa5	00027db74b--6530aaea087d3f50caea9532	00027db74b--6530aaea087d3f50caea9530	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:58.467	2023-10-19T04:05:15.155	2023-10-19T04:05:15.155	0.0320000000
6	в какой сибири.я сибиряк нет тут нечего.автор ублюдок пиздабол.	control	В какой сибири? Я - сибиряк, нет тут ничего. Автор не прав	449	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530aaea087d3f50caea9532	00027db74b--652c722467632923dd5e676a	00027db74b--6530aaea087d3f50caea9532	00027db74b--6530aaea087d3f50caea9530	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:04:58.467	2023-10-19T04:05:15.155	2023-10-19T04:05:15.155	0.0320000000
3	большего идиота,чем ты антоха,придумать не возможно....рассуждение пукинского дебилоида-путриота	control	Антон, ты рассуждаешь некорректно	551	false	true			https://platform.toloka.ai/task/41793355/00027db74b--6530aafc90b596667cb7bc38	00027db74b--652c722467632923dd5e6765	00027db74b--6530aafc90b596667cb7bc38	00027db74b--6530aafc90b596667cb7bc2a	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:05:16.520	2023-10-19T04:05:59.077	2023-10-19T04:05:59.077	0.0320000000
214	кто выбирает этих долбаёбов??? мы идём на участки и голосуем молча ,думая о светлом будущем	1	кто выбирает этих людей??? мы идём на участки и голосуем молча ,думая о светлом будущем	118	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aafc90b596667cb7bc38	00027db74b--652c72bca8ebdc7126d24022	00027db74b--6530aafc90b596667cb7bc38	00027db74b--6530aafc90b596667cb7bc2a	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:05:16.520	2023-10-19T04:05:59.077	2023-10-19T04:05:59.077	0.0320000000
276	народ это просто пиздец какой то,суворов нервно курит.	1	народ это просто ужас какой-то, Суворов нервно курит.	606	true				https://platform.toloka.ai/task/41793355/00027db74b--6530aafc90b596667cb7bc38	00027db74b--652c72bca8ebdc7126d240a3	00027db74b--6530aafc90b596667cb7bc38	00027db74b--6530aafc90b596667cb7bc2a	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:05:16.520	2023-10-19T04:05:59.077	2023-10-19T04:05:59.077	0.0320000000
593	его растрелять надо а не паметник ставить виликую страну развалил гад	1	Его наказать надо,а не памятник ставить,великую страну развалил	516	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab2850d928655c76fde5	00027db74b--652c72bea8ebdc7126d2436e	00027db74b--6530ab2850d928655c76fde5	00027db74b--6530ab2850d928655c76fdcf	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:00.775	2023-10-19T04:06:10.714	2023-10-19T04:06:10.714	0.0300000000
683	тварь,трус! ничего человеческого не осталось.	1	Ничего человеческого не осталось	814	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab2850d928655c76fde5	00027db74b--652c72bfa8ebdc7126d2443a	00027db74b--6530ab2850d928655c76fde5	00027db74b--6530ab2850d928655c76fdcf	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:00.775	2023-10-19T04:06:10.714	2023-10-19T04:06:10.714	0.0300000000
11	вы что , ебанулились совсем ебучие модераторы????????	control	Вы с ума там сошли,модераторы?	440	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530ab2850d928655c76fde5	00027db74b--652c722467632923dd5e6776	00027db74b--6530ab2850d928655c76fde5	00027db74b--6530ab2850d928655c76fdcf	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:00.775	2023-10-19T04:06:10.714	2023-10-19T04:06:10.714	0.0300000000
97	вот поэтому я и слушаю рок что там меньше таких как ты уебанов !!!	1	Вот поэтому я и слушаю рок, в нам меньше нехороших людей	750	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab4450d928655c770896	00027db74b--652c72bba8ebdc7126d23f09	00027db74b--6530ab4450d928655c770896	00027db74b--6530ab4450d928655c770890	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:28.922	2023-10-19T04:06:39.256	2023-10-19T04:06:39.256	0.0300000000
25	все бухают, но не все же пидарасы!?!?	control	Все пьют но не все же неформалы	610	false	false			https://platform.toloka.ai/task/41793355/00027db74b--6530ab4450d928655c770896	00027db74b--652c722467632923dd5e6798	00027db74b--6530ab4450d928655c770896	00027db74b--6530ab4450d928655c770890	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:28.922	2023-10-19T04:06:39.256	2023-10-19T04:06:39.256	0.0300000000
662	пошол нахуй педик забыл у тебя спросить	1	у вас забыл поинтересоваться	993	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab4450d928655c770896	00027db74b--652c72bfa8ebdc7126d24410	00027db74b--6530ab4450d928655c770896	00027db74b--6530ab4450d928655c770890	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:28.922	2023-10-19T04:06:39.256	2023-10-19T04:06:39.256	0.0300000000
577	даааа!сложно всё у либералов!ты и вправду осёл!	1	Да, всё сложно у либералов.	908	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab50b934dc383c5ed1c3	00027db74b--652c72bea8ebdc7126d2434c	00027db74b--6530ab50b934dc383c5ed1c3	00027db74b--6530ab50b934dc383c5ed1b7	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:40.781	2023-10-19T04:06:55.541	2023-10-19T04:06:55.541	0.0300000000
16	Да кому нужна твоя страница и пд? Пост бредовой паранои	control	Никому твоя страница не нужна.	863	false	true			https://platform.toloka.ai/task/41793355/00027db74b--6530ab50b934dc383c5ed1c3	00027db74b--652c722467632923dd5e6781	00027db74b--6530ab50b934dc383c5ed1c3	00027db74b--6530ab50b934dc383c5ed1b7	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:40.781	2023-10-19T04:06:55.541	2023-10-19T04:06:55.541	0.0300000000
43	чё за хуйню выставляют! чё суки творите, общаться надо, а не хуйпы творить,	1	что вы творите? общаться надо, а не безобразия творить.	44	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab50b934dc383c5ed1c3	00027db74b--652c72baa8ebdc7126d23e85	00027db74b--6530ab50b934dc383c5ed1c3	00027db74b--6530ab50b934dc383c5ed1b7	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:40.781	2023-10-19T04:06:55.541	2023-10-19T04:06:55.541	0.0300000000
177	нашим дизайнерам с ирбита руки оторвать.	1	Наши дизайнеры из Ирбита плохо справились со своей работой	342	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab61087d3f50caeabab5	00027db74b--652c72bba8ebdc7126d23fc9	00027db74b--6530ab61087d3f50caeabab5	00027db74b--6530ab60087d3f50caeabab0	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:57.046	2023-10-19T04:07:15.532	2023-10-19T04:07:15.532	0.0300000000
5	бредятину прекратите черкать, деньги нужно заработать, а про беду вообще заткнитесь , психи	control	Прекратить глупости писать. Деньги надо заработать. А про беду не говорите	968	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530ab61087d3f50caeabab5	00027db74b--652c722467632923dd5e6767	00027db74b--6530ab61087d3f50caeabab5	00027db74b--6530ab60087d3f50caeabab0	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:57.046	2023-10-19T04:07:15.532	2023-10-19T04:07:15.532	0.0300000000
699	пиздешь чистой воды,задолбали в открытую народ тупорями считать!!есть и другие ее фото во время войны!!!	1	Это не правда, есть и другие ее фото во время войны!!!	360	false				https://platform.toloka.ai/task/41793355/00027db74b--6530ab61087d3f50caeabab5	00027db74b--652c72bfa8ebdc7126d24475	00027db74b--6530ab61087d3f50caeabab5	00027db74b--6530ab60087d3f50caeabab0	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:06:57.046	2023-10-19T04:07:15.532	2023-10-19T04:07:15.532	0.0300000000
650	их море и после реформы. моя тёща наглядный пример. убить готова за путлера.	1	их море и после реформы. моя тёща наглядный пример	476	false				https://platform.toloka.ai/task/41793355/00027db74b--6530ab7490b596667cb7e722	00027db74b--652c72bfa8ebdc7126d243f7	00027db74b--6530ab7490b596667cb7e722	00027db74b--6530ab7490b596667cb7e720	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:07:16.914	2023-10-19T04:07:38.041	2023-10-19T04:07:38.041	0.0300000000
216	я думаю что почивший иваньков был намного честнее и порядочнее патриарха гундяева путлировского жопализа !	1	я думаю что почивший иваньков был намного честнее и порядочнее патриарха гундяева	346	true				https://platform.toloka.ai/task/41793355/00027db74b--6530ab7490b596667cb7e722	00027db74b--652c72bca8ebdc7126d24026	00027db74b--6530ab7490b596667cb7e722	00027db74b--6530ab7490b596667cb7e720	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:07:16.914	2023-10-19T04:07:38.041	2023-10-19T04:07:38.041	0.0300000000
1	блин в каком говне мы находимся.	control	мы находимся в весьма печальном положении	423	true	true			https://platform.toloka.ai/task/41793355/00027db74b--6530ab7490b596667cb7e722	00027db74b--652c722467632923dd5e6761	00027db74b--6530ab7490b596667cb7e722	00027db74b--6530ab7490b596667cb7e720	8eb278582dabfac1ded7789b799a6ec6	APPROVED	2023-10-19T04:07:16.914	2023-10-19T04:07:38.041	2023-10-19T04:07:38.041	0.0300000000
